old_id,canonical_id
002cd327-96d2-4c8d-bff8-13c6cd482683,002cd327-96d2-4c8d-bff8-13c6cd482683
cb144745-c465-49f9-8548-590b11149a63,cb144745-c465-49f9-8548-590b11149a63
425b2bee-72ea-49cd-b957-48b8224d752b,425b2bee-72ea-49cd-b957-48b8224d752b
98a82cc4-c07a-4eef-850b-68fec400b7d7,98a82cc4-c07a-4eef-850b-68fec400b7d7
eaae4cbc-79df-4582-a984-5b9f47a9e038,eaae4cbc-79df-4582-a984-5b9f47a9e038
a314e7b5-fa23-4245-8de6-c08c3776e1fd,a314e7b5-fa23-4245-8de6-c08c3776e1fd
e986fbd9-349d-47ab-9796-478beae474ff,e986fbd9-349d-47ab-9796-478beae474ff
15df6486-608e-48e3-bade-92a4ab0da5f0,15df6486-608e-48e3-bade-92a4ab0da5f0
ce563de7-1677-4bd2-b665-2d03cf6cfa64,ce563de7-1677-4bd2-b665-2d03cf6cfa64
aa1039a3-55c5-4458-892f-ead0982a8d22,aa1039a3-55c5-4458-892f-ead0982a8d22
6ed8f783-bd0e-4304-8b47-6cf32c2bc736,6ed8f783-bd0e-4304-8b47-6cf32c2bc736
8424c4d7-058a-46e0-9c50-a28d8c539694,8424c4d7-058a-46e0-9c50-a28d8c539694
45eb88e6-e322-4326-82fb-b99f3b0d9a31,45eb88e6-e322-4326-82fb-b99f3b0d9a31
962a6dcb-6d6f-464f-a1f6-5a2a1734fb42,962a6dcb-6d6f-464f-a1f6-5a2a1734fb42
a8806dbb-8f86-47b2-96ee-19da3ca47d0c,a8806dbb-8f86-47b2-96ee-19da3ca47d0c
ccefbf4c-d458-4b14-b7a9-4e43c78f33df,ccefbf4c-d458-4b14-b7a9-4e43c78f33df
3d59f554-d638-4b7d-a882-a48e3992aa9e,3d59f554-d638-4b7d-a882-a48e3992aa9e
cb1afd33-f34e-421e-bf5e-63ae1a984f98,cb1afd33-f34e-421e-bf5e-63ae1a984f98
d9b8cfd7-1eba-43fd-a842-bfb7705846c2,d9b8cfd7-1eba-43fd-a842-bfb7705846c2
90b355f5-aa9e-44a2-9436-fdecbae47989,90b355f5-aa9e-44a2-9436-fdecbae47989
edafc001-47c3-45cc-a4d6-90a61f473be6,edafc001-47c3-45cc-a4d6-90a61f473be6
b8a7c1d7-e3bb-42ad-b478-3ee8292fd78a,b8a7c1d7-e3bb-42ad-b478-3ee8292fd78a
b234c528-d95b-4c7d-99a9-e140cfac0b90,b234c528-d95b-4c7d-99a9-e140cfac0b90
f491eb18-5fab-4d66-a3eb-118b184a5f30,f491eb18-5fab-4d66-a3eb-118b184a5f30
073aaef8-9626-426b-9ae0-764e90182b86,073aaef8-9626-426b-9ae0-764e90182b86
4166e053-53f8-49a3-bf7f-5b5d0c7807e5,4166e053-53f8-49a3-bf7f-5b5d0c7807e5
f6fba309-476f-48ec-ae41-0eaaaae35394,f6fba309-476f-48ec-ae41-0eaaaae35394
cc3288e4-18e8-4625-b279-f446d145d6be,cc3288e4-18e8-4625-b279-f446d145d6be
3af7b0cf-f18f-4253-a6dc-4eb752ef9e08,3af7b0cf-f18f-4253-a6dc-4eb752ef9e08
44c9949b-8e56-4355-a6ee-6322f55ae71d,44c9949b-8e56-4355-a6ee-6322f55ae71d
3a2519e7-88c2-4e91-a813-c92f59f75ebd,3a2519e7-88c2-4e91-a813-c92f59f75ebd
7809b53c-173f-4f46-89d7-28184043b4d9,7809b53c-173f-4f46-89d7-28184043b4d9
b0a5de9e-7320-40f6-9d1d-6cb70c10d767,b0a5de9e-7320-40f6-9d1d-6cb70c10d767
f8501ae1-4bd4-4526-834f-76ded7a397c6,f8501ae1-4bd4-4526-834f-76ded7a397c6
0a833d74-1dd0-4136-847e-d9705e39c34d,0a833d74-1dd0-4136-847e-d9705e39c34d
19137eef-75c6-4bc6-bd61-7dcd148b4f71,19137eef-75c6-4bc6-bd61-7dcd148b4f71
b4051215-0a43-46ec-a43b-2c5de70ac3c8,b4051215-0a43-46ec-a43b-2c5de70ac3c8
a177d0ec-9bd0-4d6d-b457-5a26af0eeab7,a177d0ec-9bd0-4d6d-b457-5a26af0eeab7
d1da7d34-6187-4039-9ad6-d13c68b19884,d1da7d34-6187-4039-9ad6-d13c68b19884
5ac7846d-954e-4316-a278-53872aa2e160,5ac7846d-954e-4316-a278-53872aa2e160
97753a74-3f63-4f28-aa07-108d42c91105,97753a74-3f63-4f28-aa07-108d42c91105
8ec13f72-01c7-4c1a-b9a7-eee35b78878d,8ec13f72-01c7-4c1a-b9a7-eee35b78878d
e3e49676-fb73-4b75-9c1d-e477599ceb11,e3e49676-fb73-4b75-9c1d-e477599ceb11
93943254-05a2-4a5e-ad91-33a9a24d486e,93943254-05a2-4a5e-ad91-33a9a24d486e
58aa6d80-b09e-44c2-b07d-a0e03d595329,58aa6d80-b09e-44c2-b07d-a0e03d595329
0117c2eb-7069-4d42-998e-45aa463b6fe3,0117c2eb-7069-4d42-998e-45aa463b6fe3
f1b308f3-be9d-4245-a071-40b13623a8fe,f1b308f3-be9d-4245-a071-40b13623a8fe
4ecc8f4f-2b32-4af3-8ede-402a2f1b46ce,4ecc8f4f-2b32-4af3-8ede-402a2f1b46ce
fcd9b1c4-5ea2-4481-92ed-810660f787e2,fcd9b1c4-5ea2-4481-92ed-810660f787e2
ff79fa12-e623-46ce-b31e-426d92733764,ff79fa12-e623-46ce-b31e-426d92733764
343c2b42-dc85-4719-927d-9c1a7cd6a315,343c2b42-dc85-4719-927d-9c1a7cd6a315
fc9a08d9-bcea-4212-987f-55489e30cc40,fc9a08d9-bcea-4212-987f-55489e30cc40
18ece21a-5aa0-4942-9190-98a618b0f79a,18ece21a-5aa0-4942-9190-98a618b0f79a
7d42f686-ac27-4e79-85ed-c73db1b89460,7d42f686-ac27-4e79-85ed-c73db1b89460
49c97738-ef23-4fc3-aa6a-dbfee621c12e,49c97738-ef23-4fc3-aa6a-dbfee621c12e
b47d82df-377f-4d81-b950-76cdaf0c2a57,b47d82df-377f-4d81-b950-76cdaf0c2a57
1697ab7b-1296-4c03-a35c-e0d58560e298,1697ab7b-1296-4c03-a35c-e0d58560e298
f6ffde7e-f596-42b9-9e20-75e5c2c3267f,f6ffde7e-f596-42b9-9e20-75e5c2c3267f
47fb4726-f40b-4b44-9c8b-d429a6d5225b,47fb4726-f40b-4b44-9c8b-d429a6d5225b
d99fa0bd-1b7c-43df-a448-8e37e55d1529,d99fa0bd-1b7c-43df-a448-8e37e55d1529
8b99afbe-5211-4d78-b521-81f54ba6b923,8b99afbe-5211-4d78-b521-81f54ba6b923
d12e5977-8acb-45e0-a0bb-fd2b7407ce75,d12e5977-8acb-45e0-a0bb-fd2b7407ce75
316ddff4-4fde-4fa6-9cfd-46ec0b7dd380,316ddff4-4fde-4fa6-9cfd-46ec0b7dd380
5c73de30-3442-4415-8f32-f0f3297c8cf0,5c73de30-3442-4415-8f32-f0f3297c8cf0
d58f417d-3b9c-4bba-b041-d2e912b1e269,d58f417d-3b9c-4bba-b041-d2e912b1e269
8b27c278-3bce-492b-b4cf-c50be1ca40f4,8b27c278-3bce-492b-b4cf-c50be1ca40f4
f05bc6e2-8a77-4340-97e2-aae2df346c29,f05bc6e2-8a77-4340-97e2-aae2df346c29
9f84d7ef-86aa-4b89-9f7c-f5c34a98dba7,9f84d7ef-86aa-4b89-9f7c-f5c34a98dba7
35b64654-cfd2-4134-b72e-d518362ec76d,35b64654-cfd2-4134-b72e-d518362ec76d
bc7a2685-1936-411f-a918-2cda439b6d3a,bc7a2685-1936-411f-a918-2cda439b6d3a
3ef00eea-1e20-40b4-86fd-a02655dc66eb,3ef00eea-1e20-40b4-86fd-a02655dc66eb
96d46bb2-a1fb-4793-95f5-b32f7d9c9243,96d46bb2-a1fb-4793-95f5-b32f7d9c9243
9dadbcfd-5872-4bb1-a9cd-e0dbe60269dd,9dadbcfd-5872-4bb1-a9cd-e0dbe60269dd
f75deb06-40f6-45d9-87bc-5b46ae7d2113,f75deb06-40f6-45d9-87bc-5b46ae7d2113
280d1f39-f289-4bea-af3f-dcdaf2a00c4a,280d1f39-f289-4bea-af3f-dcdaf2a00c4a
0aa127c4-4400-4f6d-b918-c8bdfe331527,0aa127c4-4400-4f6d-b918-c8bdfe331527
f70693f9-e2a8-40ac-a081-a75e261b3680,f70693f9-e2a8-40ac-a081-a75e261b3680
8b409b57-1463-40e2-bf4b-5488fc045d8c,8b409b57-1463-40e2-bf4b-5488fc045d8c
5262ae73-921f-4171-870c-f4d856d8d34c,5262ae73-921f-4171-870c-f4d856d8d34c
fb1720e5-7c14-4bdb-a0e9-a3919e6e70ab,fb1720e5-7c14-4bdb-a0e9-a3919e6e70ab
71d92666-c2c8-4ca2-8514-d5bfa3502aaf,71d92666-c2c8-4ca2-8514-d5bfa3502aaf
71f646d9-2734-471c-b9cf-57d334dcdced,71f646d9-2734-471c-b9cf-57d334dcdced
362ab5ac-a191-4ffb-b1f1-6437446e7413,362ab5ac-a191-4ffb-b1f1-6437446e7413
7446597d-0bb1-4ccd-8e80-c499bbc87272,7446597d-0bb1-4ccd-8e80-c499bbc87272
ffd43ef2-712a-4a34-9488-039474f6bb85,ffd43ef2-712a-4a34-9488-039474f6bb85
1a350b98-dbdc-4ff8-a4f8-b6ca479d0b16,1a350b98-dbdc-4ff8-a4f8-b6ca479d0b16
445eedcb-ec25-4667-9d0b-8906598b19f1,445eedcb-ec25-4667-9d0b-8906598b19f1
d523b124-9fd1-4391-9eaa-63ea36b54460,d523b124-9fd1-4391-9eaa-63ea36b54460
5bc1dd39-86a2-4303-87b6-d91f6ad7fa1c,5bc1dd39-86a2-4303-87b6-d91f6ad7fa1c
a3e9b743-9bc1-4b08-81c3-a43c0b5909b5,a3e9b743-9bc1-4b08-81c3-a43c0b5909b5
97e3af57-661b-4542-9d0e-33a997f27c5c,97e3af57-661b-4542-9d0e-33a997f27c5c
18be372e-aebc-4ea7-9a08-3a285804f977,18be372e-aebc-4ea7-9a08-3a285804f977
4c8f8ad8-a827-44e0-b329-1c294403f29f,4c8f8ad8-a827-44e0-b329-1c294403f29f
8ad20bd7-6a96-483b-b857-ee47601210de,8ad20bd7-6a96-483b-b857-ee47601210de
c555ddf9-577a-4dd8-aedc-35630a79ba6b,c555ddf9-577a-4dd8-aedc-35630a79ba6b
c1c59138-1575-42e6-a793-a158b583a336,c1c59138-1575-42e6-a793-a158b583a336
56ebe5d0-0ec1-460a-84dd-8d3b92bc836a,56ebe5d0-0ec1-460a-84dd-8d3b92bc836a
048b4a81-309c-4412-b774-7689c0ff1254,048b4a81-309c-4412-b774-7689c0ff1254
3e336594-e933-4ad8-8ac5-87ea5e202a4e,3e336594-e933-4ad8-8ac5-87ea5e202a4e
ee330820-5d14-4c16-97b8-fb33c7ff2d09,ee330820-5d14-4c16-97b8-fb33c7ff2d09
811da9d9-a14d-40c5-9683-6f3d52219c56,811da9d9-a14d-40c5-9683-6f3d52219c56
3b8a6d6a-f11d-471b-9c19-2bc91c339a2f,3b8a6d6a-f11d-471b-9c19-2bc91c339a2f
e8449947-dd61-4090-94ed-0b809380db98,e8449947-dd61-4090-94ed-0b809380db98
4448903d-9b39-4cf5-badd-e2b3322310f2,4448903d-9b39-4cf5-badd-e2b3322310f2
12b7c2c9-3dae-4e56-9e78-c7792344d681,12b7c2c9-3dae-4e56-9e78-c7792344d681
067c1b6a-66e9-4f79-8308-a43c15a878fe,067c1b6a-66e9-4f79-8308-a43c15a878fe
b3b2e645-5cc2-40a4-9449-fca37022725c,b3b2e645-5cc2-40a4-9449-fca37022725c
67555c33-dbc5-4b00-b258-36d917887fc1,67555c33-dbc5-4b00-b258-36d917887fc1
e25b4038-b2db-4a7b-9978-1778eb6a46df,e25b4038-b2db-4a7b-9978-1778eb6a46df
8b120cc5-df42-4677-8a88-d338e66996e7,8b120cc5-df42-4677-8a88-d338e66996e7
59cd9cc4-52a1-454e-882c-959d791ff01b,59cd9cc4-52a1-454e-882c-959d791ff01b
df74eaf5-d92a-48bb-babc-0081471b0b4c,df74eaf5-d92a-48bb-babc-0081471b0b4c
72aec2f7-418a-4b44-9a88-0bd626eeb480,72aec2f7-418a-4b44-9a88-0bd626eeb480
c38d0d35-86db-493e-af6f-24c33cb4f976,c38d0d35-86db-493e-af6f-24c33cb4f976
f518e2e4-4242-41df-92b9-737fe036cfe4,f518e2e4-4242-41df-92b9-737fe036cfe4
0ae32c45-36dd-4683-bc23-d7dfbdff17ba,0ae32c45-36dd-4683-bc23-d7dfbdff17ba
cfe9e25b-66b3-4c4b-b9b8-a6ec170908a9,cfe9e25b-66b3-4c4b-b9b8-a6ec170908a9
675d89e9-2353-48f2-a430-ecd49980146e,675d89e9-2353-48f2-a430-ecd49980146e
211bce0e-a901-415f-ab6a-23b322f1d013,211bce0e-a901-415f-ab6a-23b322f1d013
67a82bdc-121b-47fb-98a4-fe838ba23e70,67a82bdc-121b-47fb-98a4-fe838ba23e70
dbc2276e-c5ea-4967-b0a6-a559cd6b1fa3,dbc2276e-c5ea-4967-b0a6-a559cd6b1fa3
0091d994-3ba8-4936-8a53-c92230811d42,0091d994-3ba8-4936-8a53-c92230811d42
8ce13c35-e23a-43ca-ab8b-24b6e4e156b8,8ce13c35-e23a-43ca-ab8b-24b6e4e156b8
a3977767-52f4-4934-871d-c14aa815406b,a3977767-52f4-4934-871d-c14aa815406b
4cf8823b-9cc0-40a8-bcc1-c5a291e6d0a8,4cf8823b-9cc0-40a8-bcc1-c5a291e6d0a8
4488a0ce-6067-49a5-b61a-a75ede87928d,4488a0ce-6067-49a5-b61a-a75ede87928d
e062bc25-5fe7-41cb-8899-2092efeaa45e,e062bc25-5fe7-41cb-8899-2092efeaa45e
4d4c2d22-e806-444d-a2b9-03bc6cb08ef1,4d4c2d22-e806-444d-a2b9-03bc6cb08ef1
b0bca57c-de88-4a21-8dc6-203e91afc7f6,b0bca57c-de88-4a21-8dc6-203e91afc7f6
5c5b0aee-3d56-461a-a221-8d95e89ee611,5c5b0aee-3d56-461a-a221-8d95e89ee611
4578d61e-bf34-48e4-bf05-1b1eed10b416,4578d61e-bf34-48e4-bf05-1b1eed10b416
7f9c91b8-ec96-4d9e-a35c-b1060f905b7a,7f9c91b8-ec96-4d9e-a35c-b1060f905b7a
b9c288f0-f559-49fc-b04e-30359f0a3985,b9c288f0-f559-49fc-b04e-30359f0a3985
d8c89f36-9255-4f1d-96bc-fbaab231b5e2,d8c89f36-9255-4f1d-96bc-fbaab231b5e2
bdbd0538-78b8-45bd-9c27-6e45095b4301,bdbd0538-78b8-45bd-9c27-6e45095b4301
87f97c93-58f0-40ed-84e9-4f51cd65e77e,87f97c93-58f0-40ed-84e9-4f51cd65e77e
653accdf-e286-42a2-97cb-2c1ef5cbe153,653accdf-e286-42a2-97cb-2c1ef5cbe153
b12921ed-a9e8-42e6-ba19-8c2fccd0a1dd,b12921ed-a9e8-42e6-ba19-8c2fccd0a1dd
ca42065e-5e99-4c71-b4ac-f1294384ed2b,ca42065e-5e99-4c71-b4ac-f1294384ed2b
92daf206-8991-406d-b0b1-e111e6447983,92daf206-8991-406d-b0b1-e111e6447983
7f8e24da-73e2-47e0-826c-8f167eaff7e1,7f8e24da-73e2-47e0-826c-8f167eaff7e1
2ddd9cae-569c-40e6-a9bb-73cb02b2d197,2ddd9cae-569c-40e6-a9bb-73cb02b2d197
0736afaa-2efb-4f98-9e36-a7a6aa373073,0736afaa-2efb-4f98-9e36-a7a6aa373073
5cbb98df-0df1-4a76-b90e-ef5c533ab3e6,5cbb98df-0df1-4a76-b90e-ef5c533ab3e6
4f3be399-4968-4944-ae0e-0c7f59efae9d,4f3be399-4968-4944-ae0e-0c7f59efae9d
c902480e-a714-4ae6-9cb8-79dc8074b605,c902480e-a714-4ae6-9cb8-79dc8074b605
514c7102-3e63-41b3-9872-1bfbd778dece,514c7102-3e63-41b3-9872-1bfbd778dece
e92e18d0-4eda-43a0-99a6-29abe368257a,e92e18d0-4eda-43a0-99a6-29abe368257a
ab6f98e8-a776-44c2-b76e-af5fc9a9bdbe,ab6f98e8-a776-44c2-b76e-af5fc9a9bdbe
983759bb-a083-4e25-a749-64c1384f565c,983759bb-a083-4e25-a749-64c1384f565c
2da43c45-7368-4685-ae32-a8ed0f729df0,2da43c45-7368-4685-ae32-a8ed0f729df0
69e8c9e6-9d63-481a-b2b5-0b63314e3825,69e8c9e6-9d63-481a-b2b5-0b63314e3825
1e729245-3e11-4eeb-8018-2316564e7634,1e729245-3e11-4eeb-8018-2316564e7634
d17f09c4-f3fd-4cdc-a41d-d091f4acf94f,d17f09c4-f3fd-4cdc-a41d-d091f4acf94f
94a2e078-9e90-4a6e-95f6-55db87165137,94a2e078-9e90-4a6e-95f6-55db87165137
1d1f2597-a5df-408f-a90b-862172babe3a,1d1f2597-a5df-408f-a90b-862172babe3a
6e416d91-5a1a-4c63-9fe9-4f728d594488,6e416d91-5a1a-4c63-9fe9-4f728d594488
7b466661-ee39-487b-b2c0-bc2ec24d976f,7b466661-ee39-487b-b2c0-bc2ec24d976f
6f3e2d7a-f0e9-4bf8-bcef-8b809a0f0f0b,6f3e2d7a-f0e9-4bf8-bcef-8b809a0f0f0b
3ff0aa49-7fb2-475e-99f5-3cb521759829,3ff0aa49-7fb2-475e-99f5-3cb521759829
7c9e1cc4-69ed-4939-a172-8b2e67557be4,7c9e1cc4-69ed-4939-a172-8b2e67557be4
7377bc4f-4b5c-4a0d-beba-2a2eb6679827,7377bc4f-4b5c-4a0d-beba-2a2eb6679827
244a4517-58b0-4a8c-a35a-022d4d0919f2,244a4517-58b0-4a8c-a35a-022d4d0919f2
647aeeb0-1ce1-42e4-8eef-7a4a34c221c5,647aeeb0-1ce1-42e4-8eef-7a4a34c221c5
b5d33051-b1f3-4120-9f27-0f316d290d7c,b5d33051-b1f3-4120-9f27-0f316d290d7c
8026c4ec-4090-45f5-8c8e-1d8c2a4c09dc,8026c4ec-4090-45f5-8c8e-1d8c2a4c09dc
82928d14-0714-480f-a76f-cbf1ba2f9242,82928d14-0714-480f-a76f-cbf1ba2f9242
a60c29d6-274f-48f3-a651-83e8acea8be1,a60c29d6-274f-48f3-a651-83e8acea8be1
1a7c179a-3130-4381-a365-2edf0a4763bc,1a7c179a-3130-4381-a365-2edf0a4763bc
